case_id,URL,sentence
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"With the
passage of time Nazi policy changed from one of oppression to one of
extermination: all members of the Jewish population were to be killed."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"These
groups moved from area to area, shooting very large numbers of Jewish men,
women and children."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"In this task they were assisted by local police: to them
was sometimes delegated the S chmutzarbeit (or dirty work) of shooting
the children, and also of hunting down and killing any Jews who survived the
main massacres."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"The Jewish population of the town, so far as they could be found,
were marshalled, taken to an area known as the sandhills, adjacent to the
ghetto, and shot."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"Until enactment of the War Crimes Act 1991 the appellant could
not be tried here for an offence of murder or manslaughter committed in
Belorussia since he has never been a British subject and the exception made by
section 9 of the Offences against the Person Act 1861 to the ordinary rule of
territoriality was confined to offences of murder or manslaughter committed
outside the United Kingdom by British subjects."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"When they were undressed the
victims were lined up and shot by the appellant with a pistol he had with him."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"His first account of this shooting was given to the
British police in 1996."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"He said that
no-one in Domachevo was shot immediately following the German invasion in 1941."
CLEAN_00875,https://www.bailii.org/ew/cases/EWCA/Crim/2000/9.html,"He never saw any Jew being
maltreated or killed."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"At
the appellant's trial before McCullough J in 1993, and subsequently, it has
always been common ground that there were only two possible explanations -
death at the deceased's own hand or murder by the appellant."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"On
3rd July 1993, having visited the scene, and following an impeccable summing up
and lengthy deliberations, the jury unanimously convicted the appellant of
murder."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"The Crown's case was that the appellant murdered his wife and tried to make
it look like suicide."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"It was said on the appellant's behalf that she might well
have committed suicide or killed herself accidentally in the course of some
grand gesture."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"It was these statements
which caused the police to re-consider their initial assumption that the death
was due to suicide and to investigate the possibility of murder."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"The prosecution case at trial was, in summary, that the appellant had tried
to make murder look like suicide."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"In interviews, over many hours, the appellant denied murdering his wife and
maintained that she had committed suicide or killed herself accidentally in the
course of a grand gesture."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"Mr Mansfield submitted that whether it was suicide or murder was finely
balanced, because of unusual features on both sides: on the one side, the
deceased was within two weeks of giving birth and apparently in good health and
spirits and the obvious human response would be ""why would she commit suicide"";
on the other side, the appellant was looking forward to the birth, there was an
extremely narrow window of opportunity for him to have murdered his wife
between Mrs Brannan's visit and his being seen at work and there was no sign of
any struggle in the garage or on the body."
CLEAN_00393,https://www.bailii.org/ew/cases/EWCA/Crim/2000/81.html,"In R v Valley 26 Canadian
Criminal Cases (3rd) 207 the Ontario Court of Appeal concluded that psychiatric
or psychological evidence was inadmissible in a murder trial to show that the
deceased had sado-masochistic tendencies."
CLEAN_00472,https://www.bailii.org/ew/cases/EWCA/Crim/1997/506.html,"On 7th May 1993, in the Crown Court at Luton, for an offence of
murder, he was sentenced to life imprisonment."
CLEAN_00472,https://www.bailii.org/ew/cases/EWCA/Crim/1997/506.html,"One of the people who had been involved in the armwrestling was
killed by two men, one of them the appellantused a monkey wrench, the other man
used his feet."
CLEAN_00472,https://www.bailii.org/ew/cases/EWCA/Crim/1997/506.html,"On 30th July 1995 the appellant,
with his co-accused, who had not been involved in the same murder, but who was
allocated to similar duties, in Wormwood Scrubs, left the works department,
burnt through the perimeter fence with oxyacetylene equipment and used a ladder
to scale the outside wall over which they made their escape."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"On
the evening of 2 November 1952 Police Constable Sidney Miles was shot dead in
the execution of his duty on the roof of a warehouse in Croydon."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Two men were
charged with his murder: Christopher Craig, who was then aged 16; and Derek
William Bentley, who was 19."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"In undertaking that task we conclude: (1)
We must apply the substantive law of murder as applicable at the time,
disregarding the abolition of constructive malice and the introduction of the
defence of diminished responsibility by the Homicide Act 1957."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Craig had
deliberately and willfully murdered P.C. Miles and the appellant had, to use
prosecuting counsel's words in opening, ""incited
Craig to begin the shooting and, although technically under arrest at the
actual time of the killing of Miles, was party to that murder and equally
responsible in law”."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"That was said to be
a deliberate incitement to murder Detective Constable Fairfax, who had just
arrested the appellant."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"That shot began a
gun fight, in the course of which Miles was killed; that incitement.....covered
the whole of the shooting thereafter, even though at the time of the actual
shot which killed P.C. Miles, Bentley was in custody and under arrest."""
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"The indictment which the two defendants faced contained only one count of
murder."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"A separate indictment alleged other offences, including shooting at
D.C. Fairfax and another officer, Police Constable Harrison, with intent to
murder and various firearms' offences."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"In accordance with a rule of practice
established by the Court of Criminal Appeal in R
v Jones [1918] 1 K.B. 416 , no other count could be joined in an indictment with a count of murder."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"but it explains why the jury had to concentrate on the killing of P.C. Miles
and was only required to bring in verdicts on a single count of murder."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Craig's defence was that he was not guilty of murder, but guilty only of
manslaughter because, although he had pulled the trigger and fired the shot, he
had intended only to frighten the police officers and the killing had been an
accident."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Because of the doctrine of constructive malice, to which we shall
have to return later in this judgment, the trial judge considered that Craig
had no defence to murder even if his account was believed and he expressed that
view to the jury."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Notwithstanding that, he left it to the jury to consider
manslaughter."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"In reality, the case against Craig that he had deliberately
murdered P.C. Miles was very strong; and on the law as it then stood any
verdict other than guilty of murder in his case would have been perverse."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"He had not known that Craig had a gun
until the first shot was fired and he had not used the words ""Let him have it,
Chris"" or any words which amounted to an incitement to use the gun."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"He had
been standing with D.C. Fairfax for an appreciable time, making no effort to
get away from him and behaving in a wholly docile manner, when Craig had fired
the fatal shot."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,He had not participated in the murder.
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,This was before any shooting took place.
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Craig's
evidence thus contradicted the appellant's in two very material particulars;
first, that the appellant was unaware until Craig climbed over the gates that
any warehouse breaking was to occur and, secondly, that the appellant was
unaware that Craig had a gun until the first shot was fired."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"He did
not hear an immediate shot, but had time to descend to the ground, when he
heard two or three shots fired."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"He said that the time that elapsed between
hearing the shout and the shots was a matter of minutes, but, when questioned
by the trial judge, agreed it was less than a minute."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Immediately afterwards, he heard two shots fired from the
direction of the lift shaft and saw D.C. Fairfax spin round and drop to the
roof."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Craig came
from behind the lift shaft to the side of the flat roof and aimed and fired two
shots at him which fortunately missed but caused him to retreat."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"P.C. McDonald spoke of an appreciable time lag
between the shout and the shots and P.C. Harrison placed D.C. Fairfax and the
appellant a greater distance from the lift shaft and, so it would seem, more
than 6 feet from Craig."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"R 1, by one of two professional criminals who were found guilty of
murdering a police officer."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"As P.C. Miles emerged from the
stairhead, Craig fired the gun and he was killed by a bullet which hit him
between the eyes."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"According to D.C. Fairfax, no shot followed this remark, although P.C.
Harrison said another shot was fired."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"The appellant said he
was afraid for his own safety and was warning Craig that he would be in the
firing line: in effect, it was intended to prevent him shooting."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"There
is also considerable doubt whether Craig fired any shot which could have been
regarded as a response to the remark."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Later in the
statement, he is recorded as having said:- “I
did not have a gun and I did not know Chris had one until he shot.”"
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Notwithstanding this, he was able to tell the
first police officer who reached him that he wished he had “killed the
fucking lot”."
CLEAN_00672,https://www.bailii.org/ew/cases/EWCA/Crim/1998/2516.html,"Miles after he had been shot, the appellant was left free to go
over to Craig, who remained at or near the lift shaft."
CLEAN_00193,https://www.bailii.org/ew/cases/EWCA/Crim/1999/1225.html,"On 18th February 1999, a differently constituted division of
this Court quashed the appellant's conviction for murder and substituted one of
manslaughter on the grounds of diminished responsibility."
CLEAN_00193,https://www.bailii.org/ew/cases/EWCA/Crim/1999/1225.html,"The appellant had been convicted at the Central Criminal Court on 22nd May
1998, following a trial before His Honour Judge Hutchinson and he had been
sentenced to life imprisonment following his conviction for murder."
CLEAN_00193,https://www.bailii.org/ew/cases/EWCA/Crim/1999/1225.html,"The question which arises today is what, following the conviction for
manslaughter, should be the appropriate penalty in this case?"
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"On 28th June 2002, in the Crown 
 Court at Swansea before Butterfield J and a jury, David George Morris was 
 convicted of four offences of murder."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In written submissions, complaint was made 
 about the lack of thoroughness in police inquiries into the murders, but that 
 submission has not been central to the case presented at the hearing and the 
 appeal does not turn on it."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"The killings In the early hours of 27th June 1999, Amanda Power, 
 aged 34, her daughters Katie and Emily, aged 10 and 8, and her mother, Mrs 
 Doris Dawson, aged 80, were killed by multiple blunt impact injuries mainly to 
 the head at their home at 9 Kelvin Road, Clydach, West Glamorgan."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"The murder weapon was a 
 black fibreglass pole, 1.3 metres in length, which had been left at the 
 premises by a previous tenant."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"Alison and Stephen Lewis were 
 suspects and suspicions also arose as a result of the conduct of Ian Stuart 
 Lewis at the scene of the murders, where he stayed for only a few minutes, and 
 later that day."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In July 2000 Alison Lewis and Stephen Lewis were 
 arrested on suspicion of the murders and Ian Stuart Lewis on suspicion of 
 perverting the course of justice."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"The Lewis brothers 
 were later told that no proceedings would be brought against them in relation 
 to the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"He said that he had worn another chain during the 
 weekend of the killings."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"Evidence was given by Mr Eric Williams who 
 employed the appellant in the building trade at the time of the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"A martial arts expert called by the defence 
 expressed the opinion that the injuries to the deceased were caused by someone 
 skilled in martial arts."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,The murders were probably carried out by Alison Lewis.
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"b) Stephen Lewis (Alison Lewis' husband) possibly assisted 
 Alison Lewis by trying to destroy the scene of the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"c) Stuart Lewis (Stephen Lewis' twin brother) may possibly have 
 thought that Alison Lewis was capable of carrying out the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In that context and to understand the appellant's 
 submissions it is necessary to set out in outline some of the evidence which 
 it is claimed links the Lewis brothers and Alison Lewis with the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In their evidence, both Alison and Stephen Lewis 
 stated that he did not know of the affair between her and Amanda Power until 
 the day after the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"There being no obvious motives for the 
 killings, evidence that Stephen Lewis found out about the lesbian relationship 
 before, and in particular shortly before, the killings was likely to assist 
 the appellant's defence case that others were involved."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"Louise Pugh stated that, days before the murders, 
 she had witnessed Stephen Lewis shout at Amanda Power outside her home address 
 ""Leave my wife alone or I'll kill you""."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In evidence both Alison Lewis and Stephen Lewis 
 stated that he had not known of her sexual relationship with Amanda Power 
 until after the night of the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In relation to Ian Stuart Lewis, whatever dispute there was about his 
 later movements, there was clear evidence from other police officers that he 
 was not in the vicinity of the premises at the time the murders were 
 committed."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"However, during the police inquiries strong evidence emerged which, 
 if true, demonstrated that Ian Stuart Lewis was not telling the truth about 
 his movements after he had left the scene of the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"First, to cast doubt on the evidence against the appellant and put 
 forward his innocent account of events, and secondly, to increase those doubts 
 by introducing material suggesting that the Lewises, and especially Alison and 
 Stephen Lewis, may have been involved in the murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"The other possibility 
 that these were random killings by some other party or parties is a very 
 unlikely one and was so treated by the judge in his summing-up."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"You would have to be sure in addition that some unknown third party 
 - a chance intruder, a prowler, another acquaintance - did not commit the 
 murders."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"You might however find the nature of the killings (and particularly 
 the subsequent activity in the house) such that you can safely reject that 
 last possibility."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"His attendance 
 note reads: ""Both men had confirmed to me that they had no objection to me 
 representing David Morris in the case provided it was a situation that David 
 Morris did not suggest that Stephen Lewis had committed the murders."""
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In 
 the event, the defence statement asserted that Stephen Lewis was possibly an 
 accessory after the fact and that the murders were probably carried out by 
 Alison Lewis."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"Whether that, taken literally, is contrary to an undertaking not 
 to suggest that Stephen Lewis had actually committed the murders may possibly 
 be arguable, but we find it impossible to conclude other than that proviso 
 would have coloured Mr Hutchison's entire approach to the case and, because of 
 the close professional relationship properly present between members of the 
 defence team, the other members of that team."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"Asked about the proviso by Mr Maloney, on behalf 
 of the appellant, when giving evidence to this court, Mr Hutchison stated: ""I was bound by a pre-condition that I would not say Stephen 
 Lewis had committed the murders and as I keep telling you if I have breached 
 that condition then that is a matter for Stephen Lewis because I did not 
 feel that that put me in a conflict of interest and I disclosed everything 
 to David Morris."""
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"We also understand that the defence 
 statement contains the words 'Stephen Lewis possibly assisted Alison Lewis 
 by trying to destroy the scene of the murders'."
CLEAN_00712,https://www.bailii.org/ew/cases/EWCA/Crim/2005/1246.html,"In 
 his letter dated 18th April 2001, that is after the appellant's arrest, it is 
 stated: ""As you are aware the above-mentioned officers, who are my 
 clients, were arrested in relation to the Clydach murder enquiry on 4th July 
 2000."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"If such injury was not intended by the others, they must be acquitted of murder; but having started out on an enterprise which envisaged some degree of violence, albeit nothing more than causing fright, they will be guilty of manslaughter."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"The indictment had originally charged three defendants, Wayne Lambert, Barry Schofield and Heather Stewart with the murder of Mr Dada."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Accordingly Barry Schofield and Heather Stewart only stood trial upon the murder count.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The jury acquitted them of murder but found them guilty of manslaughter.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,With the leave of the single judge they appeal against their convictions of manslaughter.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The upshot was that Mr Dada was viciously beaten with the bar and seriously injured and a relatively small amount of cash was stolen from him.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The case of the two defendants at the trial was therefore that they were not to be associated with the killing of Mr Dada by Wayne Lambert.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,They said that the jury should not be satisfied that they were parties to the unlawful killing of Mr Dada.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Let us consider the case of murder in relation to Barry Schofield and Heather Stewart separately as we must.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,You could only convict Barry Schofield of murder if you were sure that Barry Schofield's case was false and were sure that as a part of the joint criminal enterprise Barry Schofield was agreeable to Wayne Lambert striking Mr Dada with a piece of scaffolding bar with specific intention of either killing him or doing him really serious bodily injury.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,You can only convict Heather Stewart of murder if you were sure that Heather Stewart's case was false and were sure that as part of the joint criminal enterprise Heather Stewart was agreeable to Wayne Lambert striking Mr Dada with the piece of scaffolding bar with the specific intention of either killing him or doing him really serious bodily harm.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"If you find murder unproved against either Schofield or Stewart or both of them, you must return a verdict of not guilty of murder and then consider whether manslaughter is proved against either or both of them."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Let us consider the case of manslaughter in relation to Schofield and Heather Stewart, again separately as you must."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Manslaughter is committed if a person is unlawfully fatally injured by another who at the time of inflicting the fatal injuries appreciates that his victim may suffer some bodily injury, albeit not necessarily serious injury."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Manslaughter is an alternative offence to murder and a lesser offence than murder.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"You could only convict Barry Schofield of manslaughter if you were sure that as part of the joint criminal enterprise he was agreeable to, or realised that, or if he had thought about it must have realised that Wayne, Lambert might, in the heat of the moment or in the excitement or tension of the occasion, strike Mr Dada with a piece of scaffolding bar and inflict some bodily injury on him."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"You could only convict Heather Stewart of manslaughter if you were sure that she was armed with a kitchen knife and she knew that Wayne Lambert was armed with a piece of scaffolding bar, and you were sure that as part of the joint criminal enterprise she was agreeable to or realised, or if she had thought about it must have realised, that Wayne Lambert might, in the heat of the moment or in the excitement or tension of the occasion, strike Mr Dada with the piece of scaffolding bar and inflict some bodily injury on him."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,But it is submitted on behalf of both appellants that the direction on manslaughter was wrong in law.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Cr App R 109, it is not open to a jury which acquits a secondary party of murder to convict him of manslaughter in the alternative, where the principal is guilty of murder."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Mr Farrer QC who appeared for Barry Schofield and upon whom the main burden of arguing the appeals fell, summarised the point in this way in his skeleton argument: ""The choice for the jury is this: either (i) The possible infliction of serious injury was contemplated by P2; if so, then death resulted from the execution of the common design; P2 is guilty of murder, regardless of his intent or (ii) P2 contemplated the possible infliction of no more than moderate injury; if so, then death resulted from an act which went beyond the design to which P2 was a party."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"P2 has no criminal liability for that death, whether in murder or manslaughter."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,There was an alternative ground of appeal that the direction on joint enterprise and manslaughter was inadequately specific on the question of causation; whether the killing was outside the scope of the joint enterprise to rob.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Manslaughter The constituents of manslaughter are conveniently stated in the head note in DPP v Newbury
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"AC 500 : "" accused was guilty of manslaughter if it was proved that he intentionally did an act which was unlawful and dangerous and that that act inadvertently caused death."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"If the principal has committed the crime of murder, the liability of the secondary party can only be a liability for aiding and abetting murder."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"But one may have had the intent either to kill him or to cause him serious harm and be guilty of murder, whereas another may not have had that intent and may be guilty only of manslaughter."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"They may have a purpose, say the infliction of grievous bodily harm, which corresponds to the specific intent for a particular crime, say murder or an offence contrary to section 18 of the Offences Against the Person Act, in which case participation in the joint enterprise will prove the relevant mens rea ."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Archbold The analysis which we have shortly summarised is that followed by the editors of Archbold and by way of summary we are content to adopt what they say: ""A person who is a party to a joint enterprise, the pursuance of which results in the causing of another's death may be criminally liable for that death either on the basis that he is guilty of murder or on the basis that he is guilty of manslaughter."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"The application of the law concerning joint enterprise in cases of homicide in practice raises two problems, (i) whether in the circumstances the accused was party to the act which caused death; (ii) if he was, whether his state of mind was such as to make him guilty of murder or of manslaughter."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Betty and another man were charged with manslaughter and both were convicted.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The killing arose out of a fight in which they were both involved.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"But Betty also argued that in truth his co defendant had murdered the victim and that this meant that he, Betty, should not have been convicted of manslaughter."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"The Court of Criminal Appeal rejected that argument, saying that the point was covered by an earlier decision of a five judge court, Smith [1963] 1 WLR 1200, in which the Court had expressly approved the direction ""Anybody who is a party to an attack which results in an unlawful killing which results in death is a party to the killing. ..."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,'only he who intended that unlawful and grievous bodily harm should be done is guilty of murder.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"He who intended only that the victim should be unlawfully hit and hurt will be guilty of manslaughter if death results'."""
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"One of the men, Anderson, stabbed him with a knife and killed him."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Anderson was convicted of murder and Morris of manslaughter.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,Morris' appeal was allowed because the trial judge had directed the jury that neither the fact that Morris had not known about the knife nor the fact that Anderson did an act outside the common design to which Morris was a party could provide Morris with a defence to manslaughter.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"There is nothing in this which is inconsistent with the directions of Morland J. In Lovesey and Peterson 53 Cr App R 461, following Anderson and Morris and applying the 'Lane' formulation, the Court refused to substitute a verdict of manslaughter for an unsatisfactory conviction for murder because they considered that the degree of violence used led to the conclusion that if the acts were within the common design it had to be murder and, if they were not, there was no other basis for any finding of guilt."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,When he opened the door one of them shot him.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Two were convicted of murder; the third, Reid, was acquitted of murder but convicted of manslaughter."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The judge had given the jury a direction on manslaughter based upon Church .
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The appeal of Reid was based upon the factual submission that on the evidence it must have been murder or nothing.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Penfold 71 Cr App R 4 did not involve the use of weapons, but the Court held that the fact that one defendant used excessive violence during a robbery, killing the victim, did not preclude a conviction for manslaughter on the basis of joint enterprise."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Chan Wing Sui , 80 Cr App R 117 (JC), was concerned with a joint enterprise to commit armed robbery which then led to a murder."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,The evidence was that she had been killed by two burglars; they were convicted of murder.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,She denied any incitement to murder.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,She was acquitted of murder but convicted of manslaughter.
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"The Court stressed that it was ""on the facts of this case"" that they had concluded that there were only two verdicts open to the jury, guilty or not guilty of murder."
CLEAN_00061,https://www.bailii.org/ew/cases/EWCA/Crim/1994/3.html,"Dunbar is not authority for the proposition that the cases falling on the other side of the line were wrongly decided nor for the proposition that, in a suitable case, a jury cannot properly find one participant in a joint enterprise guilty of murder and another of manslaughter."
