case_id,src_label,dst_label
NEG_00027,confession_or_admission,diminished_responsibility
NEG_00027,accessory_or_complicity,murder
NEG_00027,weapon_present,manslaughter_unlawful_act
NEG_00027,assault_method_shooting,weapon_firearm
NEG_00027,assault_method_shooting,gunshot_residue_gsr
NEG_00027,weapon_firearm,actus_reus_killing
NEG_00027,assault_method_shooting,confession_or_admission
NEG_00027,gunshot_residue_gsr,murder
NEG_00027,insanity,murder
NEG_00027,weapon_sharp,diminished_responsibility
NEG_00027,weapon_sharp,accessory_or_complicity
NEG_00027,diminished_responsibility,confession_or_admission
NEG_00027,assault_method_shooting,actus_reus_killing
NEG_00027,alibi_claim,murder
NEG_00027,diminished_responsibility,actus_reus_killing
NEG_00027,weapon_present,actus_reus_killing
NEG_00027,confession_or_admission,murder
NEG_00027,motive_jealousy_revenge,accessory_or_complicity
NEG_00027,alibi_claim,alibi_claim
NEG_00027,location_public_space,assault_method_shooting
NEG_00027,weapon_firearm,accessory_or_complicity
NEG_00027,motive_jealousy_revenge,assault_method_shooting
NEG_00027,actus_reus_killing,weapon_sharp
NEG_00027,gunshot_residue_gsr,assault_method_shooting
NEG_00027,weapon_sharp,murder
NEG_00027,weapon_firearm,assault_method_shooting
NEG_00027,weapon_sharp,self_defence_legal
NEG_00027,prior_threats,murder
NEG_00027,diminished_responsibility,diminished_responsibility
NEG_00027,assault_method_shooting,accessory_or_complicity
NEG_00027,assault_method_stabbing,accessory_or_complicity
NEG_00027,location_public_space,murder
NEG_00027,murder,weapon_firearm
NEG_00027,motive_jealousy_revenge,murder
NEG_00027,accessory_or_complicity,actus_reus_killing
NEG_00027,assault_method_shooting,assault_method_shooting
NEG_00027,actus_reus_killing,diminished_responsibility
NEG_00027,weapon_present,accessory_or_complicity
NEG_00027,encounter,diminished_responsibility
NEG_00027,murder,actus_reus_killing
NEG_00028,weapon_firearm,murder
NEG_00028,confession_or_admission,weapon_firearm
NEG_00028,actus_reus_killing,accessory_or_complicity
NEG_00028,weapon_present,assault_method_shooting
NEG_00028,actus_reus_killing,assault_method_shooting
NEG_00028,assault_method_shooting,murder
NEG_00028,assault_method_shooting,location_public_space
NEG_00028,murder,insanity
NEG_00028,assault_method_stabbing,murder
NEG_00028,confession_or_admission,actus_reus_killing
NEG_00028,accessory_or_complicity,accessory_or_complicity
NEG_00028,diminished_responsibility,murder
NEG_00028,weapon_present,murder
NEG_00028,encounter,murder
NEG_00028,actus_reus_killing,murder
NEG_00028,weapon_sharp,actus_reus_killing
NEG_00028,location_public_space,confession_or_admission
NEG_00028,accessory_or_complicity,assault_method_shooting
NEG_00028,murder,diminished_responsibility
NEG_00028,murder,accessory_or_complicity
NEG_00028,assault_method_shooting,motive_jealousy_revenge
NEG_00028,self_defence_legal,self_defence_legal
NEG_00028,gunshot_residue_gsr,weapon_firearm
NEG_00028,assault_method_shooting,weapon_present
NEG_00028,assault_method_shooting,manslaughter_unlawful_act
NEG_00028,weapon_firearm,weapon_firearm
NEG_00028,location_public_space,actus_reus_killing
NEG_00028,weapon_firearm,confession_or_admission
NEG_00028,weapon_firearm,gunshot_residue_gsr
NEG_00028,confession_or_admission,diminished_responsibility
NEG_00028,accessory_or_complicity,murder
NEG_00028,weapon_present,manslaughter_unlawful_act
NEG_00028,assault_method_shooting,weapon_firearm
NEG_00028,assault_method_shooting,gunshot_residue_gsr
NEG_00028,weapon_firearm,actus_reus_killing
NEG_00028,assault_method_shooting,confession_or_admission
NEG_00028,gunshot_residue_gsr,murder
NEG_00028,insanity,murder
NEG_00028,weapon_sharp,diminished_responsibility
NEG_00028,weapon_sharp,accessory_or_complicity
NEG_00028,diminished_responsibility,confession_or_admission
NEG_00028,assault_method_shooting,actus_reus_killing
NEG_00028,alibi_claim,murder
NEG_00028,diminished_responsibility,actus_reus_killing
NEG_00028,weapon_present,actus_reus_killing
NEG_00028,confession_or_admission,murder
NEG_00028,motive_jealousy_revenge,accessory_or_complicity
NEG_00028,alibi_claim,alibi_claim
NEG_00028,location_public_space,assault_method_shooting
NEG_00028,weapon_firearm,accessory_or_complicity
NEG_00028,motive_jealousy_revenge,assault_method_shooting
NEG_00028,actus_reus_killing,weapon_sharp
NEG_00028,gunshot_residue_gsr,assault_method_shooting
NEG_00028,weapon_sharp,murder
NEG_00028,weapon_firearm,assault_method_shooting
NEG_00028,weapon_sharp,self_defence_legal
NEG_00028,prior_threats,murder
NEG_00028,diminished_responsibility,diminished_responsibility
NEG_00028,assault_method_shooting,accessory_or_complicity
NEG_00028,assault_method_stabbing,accessory_or_complicity
NEG_00028,location_public_space,murder
NEG_00028,murder,weapon_firearm
NEG_00028,motive_jealousy_revenge,murder
NEG_00028,accessory_or_complicity,actus_reus_killing
NEG_00028,assault_method_shooting,assault_method_shooting
NEG_00028,actus_reus_killing,diminished_responsibility
NEG_00028,weapon_present,accessory_or_complicity
NEG_00028,encounter,diminished_responsibility
NEG_00028,murder,actus_reus_killing
NEG_00029,weapon_firearm,murder
NEG_00029,confession_or_admission,weapon_firearm
NEG_00029,actus_reus_killing,accessory_or_complicity
NEG_00029,weapon_present,assault_method_shooting
NEG_00029,actus_reus_killing,assault_method_shooting
NEG_00029,assault_method_shooting,murder
NEG_00029,assault_method_shooting,location_public_space
NEG_00029,murder,insanity
NEG_00029,assault_method_stabbing,murder
NEG_00029,confession_or_admission,actus_reus_killing
NEG_00029,accessory_or_complicity,accessory_or_complicity
NEG_00029,diminished_responsibility,murder
NEG_00029,weapon_present,murder
NEG_00029,encounter,murder
NEG_00029,actus_reus_killing,murder
NEG_00029,weapon_sharp,actus_reus_killing
NEG_00029,location_public_space,confession_or_admission
NEG_00029,accessory_or_complicity,assault_method_shooting
NEG_00029,murder,diminished_responsibility
NEG_00029,murder,accessory_or_complicity
NEG_00029,assault_method_shooting,motive_jealousy_revenge
NEG_00029,self_defence_legal,self_defence_legal
NEG_00029,gunshot_residue_gsr,weapon_firearm
NEG_00029,assault_method_shooting,weapon_present
NEG_00029,assault_method_shooting,manslaughter_unlawful_act
NEG_00029,weapon_firearm,weapon_firearm
NEG_00029,location_public_space,actus_reus_killing
NEG_00029,weapon_firearm,confession_or_admission
NEG_00029,weapon_firearm,gunshot_residue_gsr
NEG_00029,confession_or_admission,diminished_responsibility
NEG_00029,accessory_or_complicity,murder
NEG_00029,weapon_present,manslaughter_unlawful_act
NEG_00029,assault_method_shooting,weapon_firearm
NEG_00029,assault_method_shooting,gunshot_residue_gsr
NEG_00029,weapon_firearm,actus_reus_killing
NEG_00029,assault_method_shooting,confession_or_admission
NEG_00029,gunshot_residue_gsr,murder
NEG_00029,insanity,murder
NEG_00029,weapon_sharp,diminished_responsibility
NEG_00029,weapon_sharp,accessory_or_complicity
NEG_00029,murder,murder
NEG_00029,diminished_responsibility,confession_or_admission
NEG_00029,assault_method_shooting,actus_reus_killing
NEG_00029,alibi_claim,murder
NEG_00029,diminished_responsibility,actus_reus_killing
NEG_00029,weapon_present,actus_reus_killing
NEG_00029,confession_or_admission,murder
NEG_00029,motive_jealousy_revenge,accessory_or_complicity
NEG_00029,alibi_claim,alibi_claim
NEG_00029,location_public_space,assault_method_shooting
NEG_00029,weapon_firearm,accessory_or_complicity
NEG_00029,motive_jealousy_revenge,assault_method_shooting
NEG_00029,actus_reus_killing,weapon_sharp
NEG_00029,gunshot_residue_gsr,assault_method_shooting
NEG_00029,weapon_sharp,murder
NEG_00029,weapon_firearm,assault_method_shooting
NEG_00029,weapon_sharp,self_defence_legal
NEG_00029,prior_threats,murder
NEG_00029,diminished_responsibility,diminished_responsibility
NEG_00029,assault_method_shooting,accessory_or_complicity
NEG_00029,assault_method_stabbing,accessory_or_complicity
NEG_00029,location_public_space,murder
NEG_00029,murder,weapon_firearm
NEG_00029,motive_jealousy_revenge,murder
NEG_00029,accessory_or_complicity,actus_reus_killing
NEG_00029,assault_method_shooting,assault_method_shooting
NEG_00029,actus_reus_killing,diminished_responsibility
NEG_00029,weapon_present,accessory_or_complicity
NEG_00029,encounter,diminished_responsibility
NEG_00029,murder,actus_reus_killing
NEG_00030,weapon_firearm,murder
NEG_00030,confession_or_admission,weapon_firearm
NEG_00030,actus_reus_killing,accessory_or_complicity
NEG_00030,weapon_present,assault_method_shooting
NEG_00030,actus_reus_killing,assault_method_shooting
NEG_00030,assault_method_shooting,murder
NEG_00030,assault_method_shooting,location_public_space
NEG_00030,murder,insanity
NEG_00030,assault_method_stabbing,murder
NEG_00030,confession_or_admission,actus_reus_killing
NEG_00030,accessory_or_complicity,accessory_or_complicity
NEG_00030,diminished_responsibility,murder
NEG_00030,weapon_present,murder
NEG_00030,encounter,murder
NEG_00030,actus_reus_killing,murder
NEG_00030,weapon_sharp,actus_reus_killing
NEG_00030,location_public_space,confession_or_admission
NEG_00030,accessory_or_complicity,assault_method_shooting
NEG_00030,murder,diminished_responsibility
NEG_00030,murder,accessory_or_complicity
NEG_00030,assault_method_shooting,motive_jealousy_revenge
NEG_00030,self_defence_legal,self_defence_legal
NEG_00030,gunshot_residue_gsr,weapon_firearm
NEG_00030,assault_method_shooting,weapon_present
NEG_00030,assault_method_shooting,manslaughter_unlawful_act
NEG_00030,weapon_firearm,weapon_firearm
NEG_00030,location_public_space,actus_reus_killing
NEG_00030,weapon_firearm,confession_or_admission
NEG_00030,weapon_firearm,gunshot_residue_gsr
NEG_00030,confession_or_admission,diminished_responsibility
NEG_00030,accessory_or_complicity,murder
NEG_00030,weapon_present,manslaughter_unlawful_act
NEG_00030,assault_method_shooting,weapon_firearm
NEG_00030,assault_method_shooting,gunshot_residue_gsr
NEG_00030,weapon_firearm,actus_reus_killing
NEG_00030,assault_method_shooting,confession_or_admission
NEG_00030,gunshot_residue_gsr,murder
NEG_00030,insanity,murder
NEG_00030,weapon_sharp,diminished_responsibility
NEG_00030,weapon_sharp,accessory_or_complicity
NEG_00030,murder,murder
NEG_00030,diminished_responsibility,confession_or_admission
NEG_00030,assault_method_shooting,actus_reus_killing
NEG_00030,alibi_claim,murder
NEG_00030,diminished_responsibility,actus_reus_killing
NEG_00030,weapon_present,actus_reus_killing
NEG_00030,confession_or_admission,murder
NEG_00030,motive_jealousy_revenge,accessory_or_complicity
NEG_00030,alibi_claim,alibi_claim
NEG_00030,location_public_space,assault_method_shooting
NEG_00030,weapon_firearm,accessory_or_complicity
NEG_00030,motive_jealousy_revenge,assault_method_shooting
NEG_00030,actus_reus_killing,weapon_sharp
NEG_00030,gunshot_residue_gsr,assault_method_shooting
NEG_00030,weapon_sharp,murder
NEG_00030,weapon_firearm,assault_method_shooting
NEG_00030,weapon_sharp,self_defence_legal
NEG_00030,prior_threats,murder
NEG_00030,diminished_responsibility,diminished_responsibility
NEG_00030,assault_method_shooting,accessory_or_complicity
NEG_00030,assault_method_stabbing,accessory_or_complicity
NEG_00030,location_public_space,murder
NEG_00030,murder,weapon_firearm
NEG_00030,motive_jealousy_revenge,murder
NEG_00030,accessory_or_complicity,actus_reus_killing
NEG_00030,assault_method_shooting,assault_method_shooting
NEG_00030,actus_reus_killing,diminished_responsibility
NEG_00030,weapon_present,accessory_or_complicity
NEG_00030,encounter,diminished_responsibility
NEG_00030,murder,actus_reus_killing
NEG_00031,weapon_firearm,murder
NEG_00031,confession_or_admission,weapon_firearm
NEG_00031,actus_reus_killing,accessory_or_complicity
NEG_00031,weapon_present,assault_method_shooting
NEG_00031,actus_reus_killing,assault_method_shooting
NEG_00031,assault_method_shooting,murder
NEG_00031,assault_method_shooting,location_public_space
NEG_00031,murder,insanity
NEG_00031,assault_method_stabbing,murder
NEG_00031,confession_or_admission,actus_reus_killing
NEG_00031,accessory_or_complicity,accessory_or_complicity
NEG_00031,diminished_responsibility,murder
NEG_00031,weapon_present,murder
NEG_00031,encounter,murder
NEG_00031,actus_reus_killing,murder
NEG_00031,weapon_sharp,actus_reus_killing
NEG_00031,location_public_space,confession_or_admission
NEG_00031,accessory_or_complicity,assault_method_shooting
NEG_00031,murder,diminished_responsibility
NEG_00031,murder,accessory_or_complicity
NEG_00031,assault_method_shooting,motive_jealousy_revenge
NEG_00031,self_defence_legal,self_defence_legal
NEG_00031,gunshot_residue_gsr,weapon_firearm
NEG_00031,assault_method_shooting,weapon_present
NEG_00031,assault_method_shooting,manslaughter_unlawful_act
NEG_00031,weapon_firearm,weapon_firearm
NEG_00031,location_public_space,actus_reus_killing
NEG_00031,weapon_firearm,confession_or_admission
NEG_00031,weapon_firearm,gunshot_residue_gsr
NEG_00031,confession_or_admission,diminished_responsibility
NEG_00031,accessory_or_complicity,murder
NEG_00031,weapon_present,manslaughter_unlawful_act
NEG_00031,assault_method_shooting,weapon_firearm
NEG_00031,assault_method_shooting,gunshot_residue_gsr
NEG_00031,weapon_firearm,actus_reus_killing
NEG_00031,assault_method_shooting,confession_or_admission
NEG_00031,gunshot_residue_gsr,murder
NEG_00031,insanity,murder
NEG_00031,weapon_sharp,diminished_responsibility
NEG_00031,weapon_sharp,accessory_or_complicity
NEG_00031,murder,murder
NEG_00031,diminished_responsibility,confession_or_admission
NEG_00031,assault_method_shooting,actus_reus_killing
NEG_00031,alibi_claim,murder
NEG_00031,diminished_responsibility,actus_reus_killing
NEG_00031,weapon_present,actus_reus_killing
NEG_00031,confession_or_admission,murder
NEG_00031,motive_jealousy_revenge,accessory_or_complicity
NEG_00031,alibi_claim,alibi_claim
NEG_00031,location_public_space,assault_method_shooting
NEG_00031,weapon_firearm,accessory_or_complicity
NEG_00031,motive_jealousy_revenge,assault_method_shooting
NEG_00031,actus_reus_killing,weapon_sharp
NEG_00031,gunshot_residue_gsr,assault_method_shooting
NEG_00031,weapon_sharp,murder
NEG_00031,weapon_firearm,assault_method_shooting
NEG_00031,weapon_sharp,self_defence_legal
NEG_00031,prior_threats,murder
NEG_00031,diminished_responsibility,diminished_responsibility
NEG_00031,assault_method_shooting,accessory_or_complicity
NEG_00031,assault_method_stabbing,accessory_or_complicity
NEG_00031,location_public_space,murder
NEG_00031,murder,weapon_firearm
NEG_00031,motive_jealousy_revenge,murder
NEG_00031,accessory_or_complicity,actus_reus_killing
NEG_00031,assault_method_shooting,assault_method_shooting
NEG_00031,actus_reus_killing,diminished_responsibility
NEG_00031,weapon_present,accessory_or_complicity
NEG_00031,encounter,diminished_responsibility
NEG_00031,murder,actus_reus_killing
NEG_00032,weapon_firearm,murder
NEG_00032,confession_or_admission,weapon_firearm
NEG_00032,actus_reus_killing,accessory_or_complicity
NEG_00032,weapon_present,assault_method_shooting
NEG_00032,actus_reus_killing,assault_method_shooting
NEG_00032,assault_method_shooting,murder
NEG_00032,assault_method_shooting,location_public_space
NEG_00032,murder,insanity
NEG_00032,assault_method_stabbing,murder
NEG_00032,confession_or_admission,actus_reus_killing
NEG_00032,accessory_or_complicity,accessory_or_complicity
NEG_00032,weapon_present,murder
NEG_00032,actus_reus_killing,murder
NEG_00032,weapon_sharp,actus_reus_killing
NEG_00032,location_public_space,confession_or_admission
NEG_00032,accessory_or_complicity,assault_method_shooting
NEG_00032,murder,accessory_or_complicity
NEG_00032,assault_method_shooting,motive_jealousy_revenge
NEG_00032,self_defence_legal,self_defence_legal
NEG_00032,gunshot_residue_gsr,weapon_firearm
NEG_00032,assault_method_shooting,weapon_present
NEG_00032,assault_method_shooting,manslaughter_unlawful_act
NEG_00032,weapon_firearm,weapon_firearm
NEG_00032,location_public_space,actus_reus_killing
NEG_00032,weapon_firearm,confession_or_admission
NEG_00032,weapon_firearm,gunshot_residue_gsr
NEG_00032,confession_or_admission,diminished_responsibility
NEG_00032,accessory_or_complicity,murder
NEG_00032,weapon_present,manslaughter_unlawful_act
NEG_00032,assault_method_shooting,weapon_firearm
NEG_00032,assault_method_shooting,gunshot_residue_gsr
NEG_00032,weapon_firearm,actus_reus_killing
NEG_00032,assault_method_shooting,confession_or_admission
NEG_00032,gunshot_residue_gsr,murder
NEG_00032,insanity,murder
NEG_00032,weapon_sharp,diminished_responsibility
NEG_00032,weapon_sharp,accessory_or_complicity
NEG_00032,diminished_responsibility,confession_or_admission
NEG_00032,assault_method_shooting,actus_reus_killing
NEG_00032,alibi_claim,murder
NEG_00032,diminished_responsibility,actus_reus_killing
NEG_00032,weapon_present,actus_reus_killing
NEG_00032,confession_or_admission,murder
NEG_00032,motive_jealousy_revenge,accessory_or_complicity
NEG_00032,alibi_claim,alibi_claim
NEG_00032,location_public_space,assault_method_shooting
NEG_00032,weapon_firearm,accessory_or_complicity
NEG_00032,motive_jealousy_revenge,assault_method_shooting
NEG_00032,actus_reus_killing,weapon_sharp
NEG_00032,gunshot_residue_gsr,assault_method_shooting
NEG_00032,weapon_sharp,murder
NEG_00032,weapon_firearm,assault_method_shooting
NEG_00032,weapon_sharp,self_defence_legal
NEG_00032,prior_threats,murder
NEG_00032,assault_method_shooting,accessory_or_complicity
NEG_00032,assault_method_stabbing,accessory_or_complicity
NEG_00032,location_public_space,murder
NEG_00032,murder,weapon_firearm
NEG_00032,motive_jealousy_revenge,murder
NEG_00032,accessory_or_complicity,actus_reus_killing
NEG_00032,assault_method_shooting,assault_method_shooting
NEG_00032,actus_reus_killing,diminished_responsibility
NEG_00032,weapon_present,accessory_or_complicity
NEG_00032,murder,actus_reus_killing
NEG_00033,weapon_firearm,murder
NEG_00033,confession_or_admission,weapon_firearm
NEG_00033,actus_reus_killing,accessory_or_complicity
NEG_00033,weapon_present,assault_method_shooting
NEG_00033,actus_reus_killing,assault_method_shooting
NEG_00033,assault_method_shooting,murder
NEG_00033,assault_method_shooting,location_public_space
NEG_00033,murder,insanity
NEG_00033,assault_method_stabbing,murder
NEG_00033,confession_or_admission,actus_reus_killing
NEG_00033,accessory_or_complicity,accessory_or_complicity
NEG_00033,diminished_responsibility,murder
NEG_00033,weapon_present,murder
NEG_00033,encounter,murder
NEG_00033,actus_reus_killing,murder
NEG_00033,weapon_sharp,actus_reus_killing
NEG_00033,location_public_space,confession_or_admission
NEG_00033,accessory_or_complicity,assault_method_shooting
NEG_00033,murder,diminished_responsibility
NEG_00033,murder,accessory_or_complicity
NEG_00033,assault_method_shooting,motive_jealousy_revenge
NEG_00033,self_defence_legal,self_defence_legal
NEG_00033,gunshot_residue_gsr,weapon_firearm
NEG_00033,assault_method_shooting,weapon_present
NEG_00033,assault_method_shooting,manslaughter_unlawful_act
NEG_00033,weapon_firearm,weapon_firearm
NEG_00033,location_public_space,actus_reus_killing
NEG_00033,weapon_firearm,confession_or_admission
NEG_00033,weapon_firearm,gunshot_residue_gsr
NEG_00033,confession_or_admission,diminished_responsibility
NEG_00033,accessory_or_complicity,murder
NEG_00033,weapon_present,manslaughter_unlawful_act
NEG_00033,assault_method_shooting,weapon_firearm
NEG_00033,assault_method_shooting,gunshot_residue_gsr
NEG_00033,weapon_firearm,actus_reus_killing
NEG_00033,assault_method_shooting,confession_or_admission
NEG_00033,gunshot_residue_gsr,murder
NEG_00033,insanity,murder
NEG_00033,weapon_sharp,diminished_responsibility
NEG_00033,weapon_sharp,accessory_or_complicity
NEG_00033,murder,murder
NEG_00033,diminished_responsibility,confession_or_admission
NEG_00033,assault_method_shooting,actus_reus_killing
NEG_00033,alibi_claim,murder
NEG_00033,diminished_responsibility,actus_reus_killing
NEG_00033,weapon_present,actus_reus_killing
NEG_00033,confession_or_admission,murder
NEG_00033,motive_jealousy_revenge,accessory_or_complicity
NEG_00033,alibi_claim,alibi_claim
NEG_00033,location_public_space,assault_method_shooting
NEG_00033,weapon_firearm,accessory_or_complicity
NEG_00033,motive_jealousy_revenge,assault_method_shooting
NEG_00033,actus_reus_killing,weapon_sharp
NEG_00033,gunshot_residue_gsr,assault_method_shooting
NEG_00033,weapon_sharp,murder
NEG_00033,weapon_firearm,assault_method_shooting
NEG_00033,weapon_sharp,self_defence_legal
NEG_00033,prior_threats,murder
NEG_00033,diminished_responsibility,diminished_responsibility
NEG_00033,assault_method_shooting,accessory_or_complicity
NEG_00033,assault_method_stabbing,accessory_or_complicity
NEG_00033,location_public_space,murder
NEG_00033,murder,weapon_firearm
NEG_00033,motive_jealousy_revenge,murder
NEG_00033,accessory_or_complicity,actus_reus_killing
NEG_00033,assault_method_shooting,assault_method_shooting
NEG_00033,actus_reus_killing,diminished_responsibility
NEG_00033,weapon_present,accessory_or_complicity
NEG_00033,encounter,diminished_responsibility
NEG_00033,murder,actus_reus_killing
NEG_00034,weapon_firearm,murder
NEG_00034,confession_or_admission,weapon_firearm
NEG_00034,actus_reus_killing,accessory_or_complicity
NEG_00034,weapon_present,assault_method_shooting
NEG_00034,actus_reus_killing,assault_method_shooting
NEG_00034,assault_method_shooting,murder
NEG_00034,assault_method_shooting,location_public_space
NEG_00034,murder,insanity
NEG_00034,assault_method_stabbing,murder
NEG_00034,confession_or_admission,actus_reus_killing
NEG_00034,accessory_or_complicity,accessory_or_complicity
NEG_00034,weapon_present,murder
NEG_00034,encounter,murder
NEG_00034,location_public_space,confession_or_admission
NEG_00034,accessory_or_complicity,assault_method_shooting
NEG_00034,murder,accessory_or_complicity
NEG_00034,assault_method_shooting,motive_jealousy_revenge
NEG_00034,gunshot_residue_gsr,weapon_firearm
NEG_00034,assault_method_shooting,weapon_present
NEG_00034,assault_method_shooting,manslaughter_unlawful_act
NEG_00034,weapon_firearm,weapon_firearm
NEG_00034,location_public_space,actus_reus_killing
NEG_00034,weapon_firearm,confession_or_admission
NEG_00034,weapon_firearm,gunshot_residue_gsr
NEG_00034,confession_or_admission,diminished_responsibility
NEG_00034,accessory_or_complicity,murder
NEG_00034,weapon_present,manslaughter_unlawful_act
NEG_00034,assault_method_shooting,weapon_firearm
NEG_00034,assault_method_shooting,gunshot_residue_gsr
NEG_00034,weapon_firearm,actus_reus_killing
NEG_00034,assault_method_shooting,confession_or_admission
NEG_00034,gunshot_residue_gsr,murder
NEG_00034,insanity,murder
NEG_00034,weapon_sharp,accessory_or_complicity
NEG_00034,murder,murder
NEG_00034,diminished_responsibility,confession_or_admission
NEG_00034,assault_method_shooting,actus_reus_killing
NEG_00034,alibi_claim,murder
NEG_00034,weapon_present,actus_reus_killing
NEG_00034,confession_or_admission,murder
NEG_00034,motive_jealousy_revenge,accessory_or_complicity
NEG_00034,alibi_claim,alibi_claim
NEG_00034,location_public_space,assault_method_shooting
NEG_00034,weapon_firearm,accessory_or_complicity
NEG_00034,motive_jealousy_revenge,assault_method_shooting
NEG_00034,gunshot_residue_gsr,assault_method_shooting
NEG_00034,weapon_firearm,assault_method_shooting
NEG_00034,prior_threats,murder
NEG_00034,assault_method_shooting,accessory_or_complicity
NEG_00034,assault_method_stabbing,accessory_or_complicity
NEG_00034,location_public_space,murder
NEG_00034,murder,weapon_firearm
NEG_00034,motive_jealousy_revenge,murder
NEG_00034,accessory_or_complicity,actus_reus_killing
NEG_00034,assault_method_shooting,assault_method_shooting
NEG_00034,weapon_present,accessory_or_complicity
NEG_00034,encounter,diminished_responsibility
NEG_00035,weapon_firearm,murder
NEG_00035,confession_or_admission,weapon_firearm
NEG_00035,actus_reus_killing,accessory_or_complicity
NEG_00035,weapon_present,assault_method_shooting
NEG_00035,actus_reus_killing,assault_method_shooting
NEG_00035,assault_method_shooting,murder
NEG_00035,assault_method_shooting,location_public_space
NEG_00035,murder,insanity
NEG_00035,assault_method_stabbing,murder
NEG_00035,confession_or_admission,actus_reus_killing
NEG_00035,accessory_or_complicity,accessory_or_complicity
NEG_00035,diminished_responsibility,murder
NEG_00035,weapon_present,murder
NEG_00035,encounter,murder
NEG_00035,actus_reus_killing,murder
NEG_00035,weapon_sharp,actus_reus_killing
NEG_00035,location_public_space,confession_or_admission
NEG_00035,accessory_or_complicity,assault_method_shooting
NEG_00035,murder,diminished_responsibility
NEG_00035,murder,accessory_or_complicity
NEG_00035,assault_method_shooting,motive_jealousy_revenge
NEG_00035,self_defence_legal,self_defence_legal
NEG_00035,gunshot_residue_gsr,weapon_firearm
NEG_00035,assault_method_shooting,weapon_present
NEG_00035,assault_method_shooting,manslaughter_unlawful_act
NEG_00035,weapon_firearm,weapon_firearm
NEG_00035,location_public_space,actus_reus_killing
NEG_00035,weapon_firearm,confession_or_admission
NEG_00035,weapon_firearm,gunshot_residue_gsr
NEG_00035,confession_or_admission,diminished_responsibility
NEG_00035,accessory_or_complicity,murder
NEG_00035,weapon_present,manslaughter_unlawful_act
NEG_00035,assault_method_shooting,weapon_firearm
NEG_00035,assault_method_shooting,gunshot_residue_gsr
NEG_00035,weapon_firearm,actus_reus_killing
NEG_00035,assault_method_shooting,confession_or_admission
NEG_00035,gunshot_residue_gsr,murder
NEG_00035,insanity,murder
NEG_00035,weapon_sharp,diminished_responsibility
NEG_00035,weapon_sharp,accessory_or_complicity
NEG_00035,murder,murder
NEG_00035,diminished_responsibility,confession_or_admission
NEG_00035,assault_method_shooting,actus_reus_killing
NEG_00035,alibi_claim,murder
NEG_00035,diminished_responsibility,actus_reus_killing
NEG_00035,weapon_present,actus_reus_killing
NEG_00035,confession_or_admission,murder
NEG_00035,motive_jealousy_revenge,accessory_or_complicity
NEG_00035,alibi_claim,alibi_claim
NEG_00035,location_public_space,assault_method_shooting
NEG_00035,weapon_firearm,accessory_or_complicity
NEG_00035,motive_jealousy_revenge,assault_method_shooting
NEG_00035,actus_reus_killing,weapon_sharp
NEG_00035,gunshot_residue_gsr,assault_method_shooting
NEG_00035,weapon_sharp,murder
NEG_00035,weapon_firearm,assault_method_shooting
NEG_00035,weapon_sharp,self_defence_legal
NEG_00035,prior_threats,murder
NEG_00035,diminished_responsibility,diminished_responsibility
NEG_00035,assault_method_shooting,accessory_or_complicity
NEG_00035,assault_method_stabbing,accessory_or_complicity
NEG_00035,location_public_space,murder
NEG_00035,murder,weapon_firearm
NEG_00035,motive_jealousy_revenge,murder
NEG_00035,accessory_or_complicity,actus_reus_killing
NEG_00035,assault_method_shooting,assault_method_shooting
NEG_00035,actus_reus_killing,diminished_responsibility
NEG_00035,weapon_present,accessory_or_complicity
NEG_00035,encounter,diminished_responsibility
NEG_00035,murder,actus_reus_killing
NEG_00036,weapon_firearm,murder
NEG_00036,confession_or_admission,weapon_firearm
NEG_00036,actus_reus_killing,accessory_or_complicity
NEG_00036,weapon_present,assault_method_shooting
NEG_00036,actus_reus_killing,assault_method_shooting
NEG_00036,assault_method_shooting,murder
NEG_00036,assault_method_shooting,location_public_space
NEG_00036,murder,insanity
NEG_00036,assault_method_stabbing,murder
NEG_00036,confession_or_admission,actus_reus_killing
NEG_00036,accessory_or_complicity,accessory_or_complicity
NEG_00036,diminished_responsibility,murder
NEG_00036,weapon_present,murder
NEG_00036,encounter,murder
NEG_00036,actus_reus_killing,murder
NEG_00036,weapon_sharp,actus_reus_killing
NEG_00036,location_public_space,confession_or_admission
NEG_00036,accessory_or_complicity,assault_method_shooting
NEG_00036,murder,diminished_responsibility
NEG_00036,murder,accessory_or_complicity
NEG_00036,assault_method_shooting,motive_jealousy_revenge
NEG_00036,self_defence_legal,self_defence_legal
NEG_00036,gunshot_residue_gsr,weapon_firearm
NEG_00036,assault_method_shooting,weapon_present
NEG_00036,assault_method_shooting,manslaughter_unlawful_act
NEG_00036,weapon_firearm,weapon_firearm
NEG_00036,location_public_space,actus_reus_killing
NEG_00036,weapon_firearm,confession_or_admission
NEG_00036,weapon_firearm,gunshot_residue_gsr
NEG_00036,confession_or_admission,diminished_responsibility
NEG_00036,accessory_or_complicity,murder
NEG_00036,weapon_present,manslaughter_unlawful_act
NEG_00036,assault_method_shooting,weapon_firearm
NEG_00036,assault_method_shooting,gunshot_residue_gsr
NEG_00036,weapon_firearm,actus_reus_killing
NEG_00036,assault_method_shooting,confession_or_admission
NEG_00036,gunshot_residue_gsr,murder
NEG_00036,insanity,murder
NEG_00036,weapon_sharp,diminished_responsibility
NEG_00036,weapon_sharp,accessory_or_complicity
NEG_00036,murder,murder
